LOCATION,DAY,DATE,TIME_WIB,TDS_PPM,TEMP_RIVER_C,TEMP_AIR_C
Pondok_Hijau_Indah,Sat,9/22/17,10:00,100,17,20
Pondok_Hijau_Indah,Sat,9/22/17,12:00,97,20,28
Pondok_Hijau_Indah,Sat,9/22/17,14:00,117,25,33
Pondok_Hijau_Indah,Sat,9/22/17,16:00,109,20,28
Pondok_Hijau_Indah,Sun,9/23/17,10:00,91,16,27
Pondok_Hijau_Indah,Sun,9/23/17,12:00,110,23,28
Pondok_Hijau_Indah,Sun,9/23/17,14:00,102,20,29
Pondok_Hijau_Indah,Sun,9/23/17,16:00,106,23,30
Pondok_Hijau_Indah,Mon,10/1/17,10:00,97,20,20
Pondok_Hijau_Indah,Mon,10/1/17,12:00,84,19,25
Pondok_Hijau_Indah,Mon,10/1/17,14:00,88,22,28
Pondok_Hijau_Indah,Mon,10/1/17,16:00,95,18,27
Pondok_Hijau_Indah,Tue,10/2/17,10:00,97,18,24
Pondok_Hijau_Indah,Tue,10/2/17,12:00,95,18,28
Pondok_Hijau_Indah,Tue,10/2/17,14:00,83,20,34
Pondok_Hijau_Indah,Tue,10/2/17,16:00,95,19,26
Pondok_Hijau_Indah,Wed,10/3/17,10:00,93,18,27
Pondok_Hijau_Indah,Wed,10/3/17,12:00,90,22,29
Pondok_Hijau_Indah,Wed,10/3/17,14:00,98,24,31
Pondok_Hijau_Indah,Wed,10/3/17,16:00,94,21,30
Pondok_Hijau_Indah,Thu,10/4/17,10:00,98,17,26
Pondok_Hijau_Indah,Thu,10/4/17,12:00,90,20,30
Pondok_Hijau_Indah,Thu,10/4/17,14:00,87,25,32
Pondok_Hijau_Indah,Thu,10/4/17,16:00,90,19,25
Pondok_Hijau_Indah,Fri,10/5/17,10:00,124,15,25
Pondok_Hijau_Indah,Fri,10/5/17,12:00,110,19,25
Pondok_Hijau_Indah,Fri,10/5/17,14:00,98,22,28
Pondok_Hijau_Indah,Fri,10/5/17,16:00,107,19,29
Pondok_Hijau_Indah,Sat,10/6/17,10:00,123,18,25
Pondok_Hijau_Indah,Sat,10/6/17,12:00,93,20,28
Pondok_Hijau_Indah,Sat,10/6/17,14:00,122,21,32
Pondok_Hijau_Indah,Sat,10/6/17,16:00,114,19,26
Pondok_Hijau_Indah,Sun,10/7/17,10:00,114,18,22
Pondok_Hijau_Indah,Sun,10/7/17,12:00,96,21,28
Pondok_Hijau_Indah,Sun,10/7/17,14:00,120,22,28
Pondok_Hijau_Indah,Sun,10/7/17,16:00,124,19,29
Pondok_Hijau_Indah,Mon,10/15/17,10:00,84,16,25
Pondok_Hijau_Indah,Mon,10/15/17,12:00,81,19,30
Pondok_Hijau_Indah,Mon,10/15/17,14:00,95,25,28
Pondok_Hijau_Indah,Mon,10/15/17,16:00,91,19,25
Pondok_Hijau_Indah,Tue,10/16/17,10:00,82,18,27
Pondok_Hijau_Indah,Tue,10/16/17,12:00,82,20,25
Pondok_Hijau_Indah,Tue,10/16/17,14:00,90,21,31
Pondok_Hijau_Indah,Tue,10/16/17,16:00,92,18,28
Pondok_Hijau_Indah,Wed,10/17/17,10:00,95,18,23
Pondok_Hijau_Indah,Wed,10/17/17,12:00,100,21,28
Pondok_Hijau_Indah,Wed,10/17/17,14:00,90,23,31
Pondok_Hijau_Indah,Wed,10/17/17,16:00,88,21,26
Pondok_Hijau_Indah,Thu,10/18/17,10:00,98,15,20
Pondok_Hijau_Indah,Thu,10/18/17,12:00,90,22,26
Pondok_Hijau_Indah,Thu,10/18/17,14:00,98,21,29
Pondok_Hijau_Indah,Thu,10/18/17,16:00,85,22,27
Pondok_Hijau_Indah,Fri,10/19/17,10:00,97,20,27
Pondok_Hijau_Indah,Fri,10/19/17,12:00,111,19,25
Pondok_Hijau_Indah,Fri,10/19/17,14:00,100,20,30
Pondok_Hijau_Indah,Fri,10/19/17,16:00,102,22,26
Pondok_Hijau_Indah,Sat,10/20/17,10:00,121,17,26
Pondok_Hijau_Indah,Sat,10/20/17,12:00,90,23,25
Pondok_Hijau_Indah,Sat,10/20/17,14:00,111,22,29
Pondok_Hijau_Indah,Sat,10/20/17,16:00,99,23,27
Pondok_Hijau_Indah,Sun,10/21/17,10:00,102,20,25
Pondok_Hijau_Indah,Sun,10/21/17,12:00,120,20,27
Pondok_Hijau_Indah,Sun,10/21/17,14:00,112,22,32
Pondok_Hijau_Indah,Sun,10/21/17,16:00,103,23,26
Pondok_Hijau_Indah,Mon,10/29/17,10:00,95,18,27
Pondok_Hijau_Indah,Mon,10/29/17,12:00,96,22,30
Pondok_Hijau_Indah,Mon,10/29/17,14:00,84,25,32
Pondok_Hijau_Indah,Mon,10/29/17,16:00,82,20,25
Pondok_Hijau_Indah,Tue,10/30/17,10:00,95,19,20
Pondok_Hijau_Indah,Tue,10/30/17,12:00,99,23,26
Pondok_Hijau_Indah,Tue,10/30/17,14:00,90,24,33
Pondok_Hijau_Indah,Tue,10/30/17,16:00,88,19,30
Pondok_Hijau_Indah,Wed,10/31/17,10:00,97,16,23
Pondok_Hijau_Indah,Wed,10/31/17,12:00,84,21,26
Pondok_Hijau_Indah,Wed,10/31/17,14:00,97,21,34
Pondok_Hijau_Indah,Wed,10/31/17,16:00,95,22,26
Pondok_Hijau_Indah,Thu,11/1/17,10:00,98,18,25
Pondok_Hijau_Indah,Thu,11/1/17,12:00,88,18,30
Pondok_Hijau_Indah,Thu,11/1/17,14:00,92,24,32
Pondok_Hijau_Indah,Thu,11/1/17,16:00,99,21,29
Pondok_Hijau_Indah,Fri,11/2/17,10:00,90,20,22
Pondok_Hijau_Indah,Fri,11/2/17,12:00,101,22,28
Pondok_Hijau_Indah,Fri,11/2/17,14:00,112,21,33
Pondok_Hijau_Indah,Fri,11/2/17,16:00,121,22,30
Pondok_Hijau_Indah,Sat,11/3/17,10:00,119,20,25
Pondok_Hijau_Indah,Sat,11/3/17,12:00,106,23,29
Pondok_Hijau_Indah,Sat,11/3/17,14:00,107,25,32
Pondok_Hijau_Indah,Sat,11/3/17,16:00,108,21,27
Pondok_Hijau_Indah,Sun,11/4/17,10:00,93,20,20
Pondok_Hijau_Indah,Sun,11/4/17,12:00,100,21,28
Pondok_Hijau_Indah,Sun,11/4/17,14:00,111,20,34
Pondok_Hijau_Indah,Sun,11/4/17,16:00,106,19,26
Pondok_Hijau_Indah,Mon,11/12/17,10:00,95,19,21
Pondok_Hijau_Indah,Mon,11/12/17,12:00,97,19,27
Pondok_Hijau_Indah,Mon,11/12/17,14:00,93,24,32
Pondok_Hijau_Indah,Mon,11/12/17,16:00,95,18,29
Pondok_Hijau_Indah,Tue,11/13/17,10:00,85,16,24
Pondok_Hijau_Indah,Tue,11/13/17,12:00,90,23,26
Pondok_Hijau_Indah,Tue,11/13/17,14:00,80,22,32
Pondok_Hijau_Indah,Tue,11/13/17,16:00,90,19,28
Pondok_Hijau_Indah,Wed,11/14/17,10:00,83,19,24
Pondok_Hijau_Indah,Wed,11/14/17,12:00,94,21,25
Pondok_Hijau_Indah,Wed,11/14/17,14:00,82,22,29
Pondok_Hijau_Indah,Wed,11/14/17,16:00,94,23,30
Pondok_Hijau_Indah,Thu,11/15/17,10:00,90,15,24
Pondok_Hijau_Indah,Fri,11/15/17,12:00,107,19,29
Pondok_Hijau_Indah,Fri,11/15/17,14:00,107,22,31
Pondok_Hijau_Indah,Fri,11/15/17,16:00,111,20,25
Pondok_Hijau_Indah,Fri,11/16/17,10:00,123,15,24
Pondok_Hijau_Indah,Fri,11/16/17,12:00,106,21,26
Pondok_Hijau_Indah,Fri,11/16/17,14:00,97,21,29
Pondok_Hijau_Indah,Fri,11/16/17,16:00,115,19,27
Pondok_Hijau_Indah,Sat,11/17/17,10:00,102,17,26
Pondok_Hijau_Indah,Sat,11/17/17,12:00,116,21,25
Pondok_Hijau_Indah,Sat,11/17/17,14:00,97,23,28
Pondok_Hijau_Indah,Sat,11/17/17,16:00,111,22,26
Pondok_Hijau_Indah,Sun,11/18/17,10:00,104,19,21
Pondok_Hijau_Indah,Sun,11/18/17,12:00,99,19,28
Pondok_Hijau_Indah,Sun,11/18/17,14:00,98,20,30
Pondok_Hijau_Indah,Sun,11/18/17,16:00,94,21,29
