LOCATION,DAY,DATE,TIME_WIB,TDS_PPM,TEMP_RIVER_C,TEMP_AIR_C
Cupang_Ciawitali_R,Tue,10/2/17,12:00,65,18,28
Cupang_Ciawitali_R,Tue,10/2/17,14:00,61,20,34
Cupang_Ciawitali_R,Tue,10/2/17,16:00,61,19,26
Cupang_Ciawitali_R,Wed,10/3/17,10:00,62,18,27
Cupang_Ciawitali_R,Wed,10/3/17,12:00,60,22,29
Cupang_Ciawitali_R,Wed,10/3/17,14:00,60,24,31
Cupang_Ciawitali_R,Wed,10/3/17,16:00,64,21,30
Cupang_Ciawitali_R,Thu,10/4/17,10:00,60,17,26
Cupang_Ciawitali_R,Thu,10/4/17,12:00,63,20,30
Cupang_Ciawitali_R,Thu,10/4/17,14:00,61,25,32
Cupang_Ciawitali_R,Thu,10/4/17,16:00,65,19,25
Cupang_Ciawitali_R,Fri,10/5/17,10:00,66,15,25
Cupang_Ciawitali_R,Fri,10/5/17,12:00,67,19,25
Cupang_Ciawitali_R,Fri,10/5/17,14:00,66,22,28
Cupang_Ciawitali_R,Fri,10/5/17,16:00,66,19,29
Cupang_Ciawitali_R,Sat,10/6/17,10:00,70,18,25
Cupang_Ciawitali_R,Sat,10/6/17,12:00,67,20,28
Cupang_Ciawitali_R,Sat,10/6/17,14:00,66,21,32
Cupang_Ciawitali_R,Sat,10/6/17,16:00,69,19,26
Cupang_Ciawitali_R,Sun,10/7/17,10:00,67,18,22
Cupang_Ciawitali_R,Sun,10/7/17,12:00,69,21,28
Cupang_Ciawitali_R,Sun,10/7/17,14:00,67,22,28
Cupang_Ciawitali_R,Sun,10/7/17,16:00,69,19,29
Cupang_Ciawitali_R,Mon,10/15/17,10:00,61,16,25
Cupang_Ciawitali_R,Mon,10/15/17,12:00,65,19,30
Cupang_Ciawitali_R,Mon,10/15/17,14:00,62,25,28
Cupang_Ciawitali_R,Mon,10/15/17,16:00,62,19,25
Cupang_Ciawitali_R,Tue,10/16/17,10:00,60,18,27
Cupang_Ciawitali_R,Tue,10/16/17,12:00,63,20,25
Cupang_Ciawitali_R,Tue,10/16/17,14:00,63,21,31
Cupang_Ciawitali_R,Tue,10/16/17,16:00,60,18,28
Cupang_Ciawitali_R,Wed,10/17/17,10:00,60,18,23
Cupang_Ciawitali_R,Wed,10/17/17,12:00,62,21,28
Cupang_Ciawitali_R,Wed,10/17/17,14:00,64,23,31
Cupang_Ciawitali_R,Wed,10/17/17,16:00,62,21,26
Cupang_Ciawitali_R,Thu,10/18/17,10:00,61,15,20
Cupang_Ciawitali_R,Thu,10/18/17,12:00,62,22,26
Cupang_Ciawitali_R,Thu,10/18/17,14:00,63,21,29
Cupang_Ciawitali_R,Thu,10/18/17,16:00,64,22,27
Cupang_Ciawitali_R,Fri,10/19/17,10:00,70,20,27
Cupang_Ciawitali_R,Fri,10/19/17,12:00,69,19,25
Cupang_Ciawitali_R,Fri,10/19/17,14:00,70,20,30
Cupang_Ciawitali_R,Fri,10/19/17,16:00,67,22,26
Cupang_Ciawitali_R,Sat,10/20/17,10:00,69,17,26
Cupang_Ciawitali_R,Sat,10/20/17,12:00,67,23,25
Cupang_Ciawitali_R,Sat,10/20/17,14:00,70,22,29
Cupang_Ciawitali_R,Sat,10/20/17,16:00,68,23,27
Cupang_Ciawitali_R,Sun,10/21/17,10:00,66,20,25
Cupang_Ciawitali_R,Sun,10/21/17,12:00,68,20,27
Cupang_Ciawitali_R,Sun,10/21/17,14:00,66,22,32
Cupang_Ciawitali_R,Sun,10/21/17,16:00,67,23,26
Cupang_Ciawitali_R,Mon,10/29/17,10:00,64,18,27
Cupang_Ciawitali_R,Mon,10/29/17,12:00,61,22,30
Cupang_Ciawitali_R,Mon,10/29/17,14:00,65,25,32
Cupang_Ciawitali_R,Mon,10/29/17,16:00,62,20,25
Cupang_Ciawitali_R,Tue,10/30/17,10:00,63,19,20
Cupang_Ciawitali_R,Tue,10/30/17,12:00,60,23,26
Cupang_Ciawitali_R,Tue,10/30/17,14:00,60,24,33
Cupang_Ciawitali_R,Tue,10/30/17,16:00,60,19,30
